"No.","Time","Source","Destination","Protocol","Length","Info","OpGroup","OpCode","Bytes","Event Code","Sub Event","Command Opcode","EvBytes","CID","Command Code","DLCI","Frame type","MCC Command Type","Transaction","C/R","Ctype","Opcode","PDU ID","Operation ID","Transaction","Message Type","Signal","ACP SEID","INT SEID","Expected data speed","Opcode","Handle","Value"
"53","2025-01-08 19:55:21.477219","localhost ()","remote ()","L2CAP","320","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"54","2025-01-08 19:55:21.478899","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"55","2025-01-08 19:55:21.481438","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"56","2025-01-08 19:55:21.499709","localhost ()","remote ()","L2CAP","335","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"57","2025-01-08 19:55:21.520285","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"58","2025-01-08 19:55:21.522580","localhost ()","remote ()","L2CAP","386","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"59","2025-01-08 19:55:21.541356","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"60","2025-01-08 19:55:21.546434","localhost ()","remote ()","L2CAP","494","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"61","2025-01-08 19:55:21.561337","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"62","2025-01-08 19:55:21.570098","localhost ()","remote ()","L2CAP","644","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"63","2025-01-08 19:55:21.581444","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"64","2025-01-08 19:55:21.592262","localhost ()","remote ()","L2CAP","611","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"65","2025-01-08 19:55:21.601580","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"66","2025-01-08 19:55:21.615389","localhost ()","remote ()","L2CAP","447","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"67","2025-01-08 19:55:21.638258","localhost ()","remote ()","L2CAP","543","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"68","2025-01-08 19:55:21.649078","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"69","2025-01-08 19:55:21.652721","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"70","2025-01-08 19:55:21.661201","localhost ()","remote ()","L2CAP","497","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"71","2025-01-08 19:55:21.680617","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"72","2025-01-08 19:55:21.684319","localhost ()","remote ()","L2CAP","412","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"73","2025-01-08 19:55:21.701537","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"74","2025-01-08 19:55:21.707187","localhost ()","remote ()","L2CAP","416","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"75","2025-01-08 19:55:21.721801","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"76","2025-01-08 19:55:21.730256","localhost ()","remote ()","L2CAP","385","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"77","2025-01-08 19:55:21.741545","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"78","2025-01-08 19:55:21.753168","localhost ()","remote ()","L2CAP","432","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"79","2025-01-08 19:55:21.761494","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"80","2025-01-08 19:55:21.776621","localhost ()","remote ()","L2CAP","659","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"81","2025-01-08 19:55:21.799567","localhost ()","remote ()","L2CAP","584","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"82","2025-01-08 19:55:21.801788","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"83","2025-01-08 19:55:21.806558","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"84","2025-01-08 19:55:21.822342","localhost ()","remote ()","L2CAP","612","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"85","2025-01-08 19:55:21.841576","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"86","2025-01-08 19:55:21.845496","localhost ()","remote ()","L2CAP","387","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"87","2025-01-08 19:55:21.861543","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"88","2025-01-08 19:55:21.868316","localhost ()","remote ()","L2CAP","340","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"89","2025-01-08 19:55:21.879140","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"90","2025-01-08 19:55:21.891331","localhost ()","remote ()","L2CAP","342","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"91","2025-01-08 19:55:21.896573","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"92","2025-01-08 19:55:21.914360","localhost ()","remote ()","L2CAP","314","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"93","2025-01-08 19:55:21.937594","localhost ()","remote ()","L2CAP","435","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"94","2025-01-08 19:55:21.940548","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"95","2025-01-08 19:55:21.944312","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"96","2025-01-08 19:55:21.960154","localhost ()","remote ()","L2CAP","455","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"97","2025-01-08 19:55:21.982858","localhost ()","remote ()","L2CAP","533","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"98","2025-01-08 19:55:21.989686","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"99","2025-01-08 19:55:21.992792","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"100","2025-01-08 19:55:22.006071","localhost ()","remote ()","L2CAP","670","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"101","2025-01-08 19:55:22.021805","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"102","2025-01-08 19:55:22.029436","localhost ()","remote ()","L2CAP","535","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"103","2025-01-08 19:55:22.041747","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"104","2025-01-08 19:55:22.052345","localhost ()","remote ()","L2CAP","440","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"105","2025-01-08 19:55:22.061665","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"106","2025-01-08 19:55:22.075186","localhost ()","remote ()","L2CAP","361","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"107","2025-01-08 19:55:22.098090","localhost ()","remote ()","L2CAP","467","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"108","2025-01-08 19:55:22.100756","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"109","2025-01-08 19:55:22.104129","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"110","2025-01-08 19:55:22.121684","localhost ()","remote ()","L2CAP","460","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"111","2025-01-08 19:55:22.141103","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"112","2025-01-08 19:55:22.144357","localhost ()","remote ()","L2CAP","470","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"113","2025-01-08 19:55:22.167490","localhost ()","remote ()","L2CAP","446","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"114","2025-01-08 19:55:22.169228","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"115","2025-01-08 19:55:22.174006","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"116","2025-01-08 19:55:22.190190","localhost ()","remote ()","L2CAP","466","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"117","2025-01-08 19:55:22.201550","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"118","2025-01-08 19:55:22.213536","localhost ()","remote ()","L2CAP","677","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"119","2025-01-08 19:55:22.221640","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"120","2025-01-08 19:55:22.236652","localhost ()","remote ()","L2CAP","649","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"121","2025-01-08 19:55:22.259309","localhost ()","remote ()","L2CAP","395","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"122","2025-01-08 19:55:22.260317","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"123","2025-01-08 19:55:22.265363","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"124","2025-01-08 19:55:22.282185","localhost ()","remote ()","L2CAP","236","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"125","2025-01-08 19:55:22.300542","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"126","2025-01-08 19:55:22.305515","localhost ()","remote ()","L2CAP","292","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"127","2025-01-08 19:55:22.318884","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"128","2025-01-08 19:55:22.328664","localhost ()","remote ()","L2CAP","325","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"129","2025-01-08 19:55:22.340318","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"130","2025-01-08 19:55:22.351302","localhost ()","remote ()","L2CAP","453","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"131","2025-01-08 19:55:22.361659","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"132","2025-01-08 19:55:22.374228","localhost ()","remote ()","L2CAP","492","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"133","2025-01-08 19:55:22.397736","localhost ()","remote ()","L2CAP","456","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"134","2025-01-08 19:55:22.400335","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"135","2025-01-08 19:55:22.404065","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"136","2025-01-08 19:55:22.420176","localhost ()","remote ()","L2CAP","524","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"137","2025-01-08 19:55:22.440360","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"138","2025-01-08 19:55:22.443745","localhost ()","remote ()","L2CAP","598","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"139","2025-01-08 19:55:22.461471","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"140","2025-01-08 19:55:22.466203","localhost ()","remote ()","L2CAP","617","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"141","2025-01-08 19:55:22.489229","localhost ()","remote ()","L2CAP","372","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"142","2025-01-08 19:55:22.492636","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"143","2025-01-08 19:55:22.495311","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"144","2025-01-08 19:55:22.511950","localhost ()","remote ()","L2CAP","304","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"145","2025-01-08 19:55:22.520263","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"146","2025-01-08 19:55:22.535030","localhost ()","remote ()","L2CAP","344","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"147","2025-01-08 19:55:22.558094","localhost ()","remote ()","L2CAP","439","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"148","2025-01-08 19:55:22.558847","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"149","2025-01-08 19:55:22.564019","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"150","2025-01-08 19:55:22.581208","localhost ()","remote ()","L2CAP","450","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"151","2025-01-08 19:55:22.601408","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"152","2025-01-08 19:55:22.604165","localhost ()","remote ()","L2CAP","424","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"153","2025-01-08 19:55:22.624058","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
"154","2025-01-08 19:55:22.627173","localhost ()","remote ()","L2CAP","439","Sent Connection oriented channel","","","32:20","","","","32","41:00","","","","","","","","","","","","","","","","","","",""
"155","2025-01-08 19:55:22.641629","controller","host","HCI_EVT","8","Rcvd Number of Completed Packets","","","13:05","Number of Completed Packets","","","13","","","","","","","","","","","","","","","","","","","",""
